name,pricing/rate/amount,address,location/lat,location/lng,url
"Breeze Point - Apt 1B, Loft Suite",145,"San Juan, Puerto Rico",18.451,-66.05,https://www.airbnb.com/rooms/7265778
Mar Chiquita Ocean Front View Apartment,145,"Manatí, Puerto Rico",18.47139,-66.4794,https://www.airbnb.com/rooms/42312287
Costa bahía beach studio,147,"Patillas, Puerto Rico",17.97358,-65.98743,https://www.airbnb.com/rooms/42952101
Peace and relaxation by the Caribbean sea,146,"Aguada, PR, Puerto Rico",18.399,-67.189,https://www.airbnb.com/rooms/52755599
Cómodo apartamento en Guayama histórico,75,"Guayama, Puerto Rico",17.98539,-66.1144,https://www.airbnb.com/rooms/48973277
El Patio - Private Hot Tub,76,"Carolina, Puerto Rico",18.41084,-65.96393,https://www.airbnb.com/rooms/43931747
Trade Winds Room 10,77,"Vieques, Puerto Rico",18.096,-65.476,https://www.airbnb.com/rooms/47134589
"Villa Ramirez#2 Cabo Rojo,Boqueron House",74,"Cabo Rojo, Puerto Rico",18.05229,-67.15096,https://www.airbnb.com/rooms/33769407
Beach Apartment,105,"Río Grande, Puerto Rico",18.39718,-65.77098,https://www.airbnb.com/rooms/30400733
Casa Pachamama - Beach Studio at Backyard Patio,105,"Isabela, Puerto Rico",18.51109,-67.08704,https://www.airbnb.com/rooms/51126494
Cute apartment with patio and laundry,75,"Ponce, Puerto Rico",18.001,-66.587,https://www.airbnb.com/rooms/28287243
Dulce tentación/billar/hottubs/piscina/Acc,103,"Río Grande, Puerto Rico",18.36202,-65.85279,https://www.airbnb.com/rooms/44076421
"#3 - 2BR w/ Pool, Parking, Laundry, walk 2 Beach",103,"San Juan, Puerto Rico",18.45106,-66.04382,https://www.airbnb.com/rooms/30674006
"2 Br Tropical Apt near Sea , food & nightlife",104,"San Juan, Puerto Rico",18.449,-66.057,https://www.airbnb.com/rooms/48402371
Mariposa Beach House,103,"Humacao, Puerto Rico",18.088,-65.795,https://www.airbnb.com/rooms/38933800
Casa de Playa en Combate y Piscina de Lujo,102,"Cabo Rojo, Puerto Rico",17.976,-67.204,https://www.airbnb.com/rooms/51333337
Blucliff Guesthouse-Near to the Beach-Ocean View,103,"Isabela, Puerto Rico",18.50315,-67.02411,https://www.airbnb.com/rooms/46672623
"Amapola Beach, Cute room  in the perfect location,",104,"Vieques, Puerto Rico",18.09648,-65.47644,https://www.airbnb.com/rooms/22482716
Tranquil lodging yet a short drive to sun and fun.,104,"Rincón, Puerto Rico",18.34062,-67.21774,https://www.airbnb.com/rooms/47767520
Marina Real #2,103,"Aguadilla, Puerto Rico",18.43505,-67.15469,https://www.airbnb.com/rooms/53215283
"0 Fees, Hacienda Siesta, Car Rental 20% off, River",102,"Río Grande, Puerto Rico",18.36612,-65.81578,https://www.airbnb.com/rooms/47173159
"Clean, Bright and Breezy 2 Bedroom!",105,"Rincon, Puerto Rico",18.36404,-67.26359,https://www.airbnb.com/rooms/5234336
"Caribbean Paradise,  private cozy room",75,"Lajas, Puerto Rico",17.975,-67.048,https://www.airbnb.com/rooms/45224291
La Bahía Guest House “Suite 3”,105,"Aguadilla, Puerto Rico",18.41965,-67.15715,https://www.airbnb.com/rooms/32584228
San Patricio Guest House,102,"San Juan, Puerto Rico",18.39456,-66.09454,https://www.airbnb.com/rooms/51755991
SJB-Iconic Spanish Colonial 1 Bedroom Old San Juan,105,"San Juan, Puerto Rico",18.46865,-66.11829,https://www.airbnb.com/rooms/48039784
José María Casa de Campo,75,"Orocovis, Puerto Rico",18.263,-66.37,https://www.airbnb.com/rooms/51064388
Lovely 2 bedroom condo 2min walking to the beach.,77,"Luquillo, Puerto Rico",18.38225,-65.72219,https://www.airbnb.com/rooms/50893253
1B 1B Sea View Convention Suite,77,"San Juan, Puerto Rico",18.454,-66.08887,https://www.airbnb.com/rooms/36733927
Laidback Condo -4 min stroll to the Beach,76,"Luquillo, Puerto Rico",18.38056,-65.72234,https://www.airbnb.com/rooms/53610548
Villa Luna apartment 2 Pool and near best beaches,75,"Aguadilla, Puerto Rico",18.45712,-67.09829,https://www.airbnb.com/rooms/48087507
Modern & Cozy Studio - Best Location in Ponce [D],75,"Ponce, Puerto Rico",17.99814,-66.61055,https://www.airbnb.com/rooms/53132604
Casa Sofia: Wabi Sabi Apartment with Rooftop,75,"Luquillo, Puerto Rico",18.37718,-65.71776,https://www.airbnb.com/rooms/43452617
Your Clean and Cozy Puntas Home,75,"Rincón, Puerto Rico",18.36487,-67.26391,https://www.airbnb.com/rooms/6234854
"Casa Catania #1 Ramey, N/restaurants, airport.",75,"Aguadilla, Puerto Rico",18.50347,-67.12523,https://www.airbnb.com/rooms/50401113
Modern & Cozy Apt - Best location in Ponce [E],75,"Ponce, Puerto Rico",17.9975,-66.61085,https://www.airbnb.com/rooms/53281097
"1-BR Oasis on Ashford Ave: Pool, DT, Walk to Beach",75,"San Juan, Puerto Rico",18.45738,-66.07278,https://www.airbnb.com/rooms/8790149
Playuela Apartments #1,75,"Aguadilla, Puerto Rico",18.468,-67.167,https://www.airbnb.com/rooms/31621617
Bright and cozy,75,"Carolina, Puerto Rico",18.44092,-66.01533,https://www.airbnb.com/rooms/24411019
Villa Carey III - Clean small studio by the beach,145,"Isabela, Puerto Rico",18.51306,-67.09344,https://www.airbnb.com/rooms/27332277
Homey 2Bed Room 1Bath. Great location; street park,145,"San Juan, Puerto Rico",18.451,-66.062,https://www.airbnb.com/rooms/27756929
Ocean View Penthouse Condo with A/C in every Room,144,"Naguabo, Puerto Rico",18.1918,-65.71928,https://www.airbnb.com/rooms/38106049
SandPrints Beach Condo 1-D,146,"Rincón, Puerto Rico",18.34,-67.255,https://www.airbnb.com/rooms/20455718
Aquamar at Mar Bella 2 min walking distance 1st Fl,141,"Vega Baja, Puerto Rico",18.48959,-66.39832,https://www.airbnb.com/rooms/40087563
"Beach Break - Isabela, Puerto Rico",145,"Isabela, Puerto Rico",18.51219,-67.09016,https://www.airbnb.com/rooms/34315559
Spacious Tropical Apt STEPS to 3 beaches,145,"Dorado, Puerto Rico",18.47272,-66.2761,https://www.airbnb.com/rooms/53998682
Sunny Seaside Retreat,146,"Luquillo, Puerto Rico",18.38544,-65.72096,https://www.airbnb.com/rooms/51345636
Unforgettable Sunset in Rincon @ Solymar Condo,145,"Rincón, Puerto Rico",18.34104,-67.25603,https://www.airbnb.com/rooms/10231859
Canvas of the Sea Beachfront Apartment,144,"Loíza, Puerto Rico",18.43142,-65.84729,https://www.airbnb.com/rooms/39730375
Beach Front Townhouse next to Embassy Suites,147,"Dorado, Puerto Rico",18.477,-66.275,https://www.airbnb.com/rooms/52173826
"Lookout Farm, Lookout Sea",145,"Aguada, Puerto Rico",18.398,-67.184,https://www.airbnb.com/rooms/24798093
Exquisite beach view from Playa Azul 1@ 402,145,"Luquillo, Puerto Rico",18.38058,-65.71903,https://www.airbnb.com/rooms/38376801
"Boho-Chelly Rental! Peaceful, Quiet, Relaxing.",146,"Isabela, Puerto Rico",18.50109,-67.07495,https://www.airbnb.com/rooms/42114056
Amazing Apartment in Old San Juan,143,"San Juan, Puerto Rico",18.467,-66.113,https://www.airbnb.com/rooms/38326503
The Pink Lady,143,"Luquillo, Puerto Rico",18.37384,-65.7136,https://www.airbnb.com/rooms/43564363
Villas del Mar Beach Resort near San Juan!,145,"Loíza, Puerto Rico",18.43005,-65.84728,https://www.airbnb.com/rooms/28180790
Casa Aguacate,147,"Aguadilla, Puerto Rico",18.505,-67.104,https://www.airbnb.com/rooms/27977037
Blissful Bahia Azul Ocean View Condo 3B/2B w/ Pool,146,"Aguada, Puerto Rico",18.387,-67.202,https://www.airbnb.com/rooms/49227095
La Casita Verde in Cupey - Villa with Pool (A4),141,"San Juan, Puerto Rico",18.36041,-66.04422,https://www.airbnb.com/rooms/45830569
Endless Summer @ Faro Escondido Apt3,144,"Fajardo, Puerto Rico",18.368,-65.624,https://www.airbnb.com/rooms/25828821
The Hideaway on Ramey *now solar powered*,145,"Aguadilla, Puerto Rico",18.50563,-67.12891,https://www.airbnb.com/rooms/14074875
BEACH FRONT RESORT ✦ RIO MAR STUDIO MOUNTAIN VIEW!,154,"Río Grande, Puerto Rico",18.389,-65.757,https://www.airbnb.com/rooms/49172637
AQUARIUS AT DORADO CONDO II (1 Bed),148,"Dorado, Puerto Rico",18.4772,-66.27345,https://www.airbnb.com/rooms/39199407
"Beautiful, OceanView, Location, Location, Location",149,"San Juan, Puerto Rico",18.45954,-66.07786,https://www.airbnb.com/rooms/4194024
NEW! TROPICAL CHARMING HOUSE,150,"San Juan, Puerto Rico",18.44938,-66.06076,https://www.airbnb.com/rooms/44058888
MiramArt Apt. w/ garage. Fully equipped+gorgeous!,150,"San Juan, Puerto Rico",18.45182,-66.0861,https://www.airbnb.com/rooms/24354106
Serenity at Villa Pacifica: Private Jacuzzi,151,"Carolina, Puerto Rico",18.40633,-65.97278,https://www.airbnb.com/rooms/48683542
Beachfront Studio @ Wyndham Rio Mar,153,"Río Grande, Puerto Rico",18.38896,-65.75652,https://www.airbnb.com/rooms/21830243
Cool 1 Bedroom at a Tripper's Inn A,150,"San Juan, Puerto Rico",18.45305,-66.05551,https://www.airbnb.com/rooms/5022056
Best location!  Modern studio in Condado.,150,"San Juan, Puerto Rico",18.45474,-66.0729,https://www.airbnb.com/rooms/25939350
"Renovated Beach Front, 3BDRM Apt!",150,"Luquillo, Puerto Rico",18.38396,-65.72064,https://www.airbnb.com/rooms/38618735
"Perfect apartment for layover, close to airport",59,"Carolina, Puerto Rico",18.42607,-66.00186,https://www.airbnb.com/rooms/26194558
"Modern studio, close to airport, fully equipped.",60,"Carolina, Puerto Rico",18.41333,-65.97704,https://www.airbnb.com/rooms/52968861
Each Guest House Private Studio,60,"San Juan, Puerto Rico",18.41002,-66.07594,https://www.airbnb.com/rooms/50281530
Lujoso estudio a 5 minutos del Aeropuerto.,60,"Carolina, Puerto Rico",18.42885,-66.01245,https://www.airbnb.com/rooms/50280204
Good VIBES- Beach Apartment,60,"Carolina, Puerto Rico",18.44705,-66.03699,https://www.airbnb.com/rooms/40249260
Suite 2 of 4 Lions Gate Rincon Villas,110,"Rincón, Puerto Rico",18.362,-67.252,https://www.airbnb.com/rooms/33346086
Catch some waves and chill!!,109,"Rincon, Puerto Rico",18.342,-67.255,https://www.airbnb.com/rooms/50356196
Casita Magnolia Esperanza,110,"Vieques, Puerto Rico",18.10031,-65.47706,https://www.airbnb.com/rooms/36663545
"Centric, Modern Downtown Executive Pad",107,"Mayagüez, Puerto Rico",18.19602,-67.14288,https://www.airbnb.com/rooms/21458586
Beach Apt at La Posada 3,108,"Carolina, Puerto Rico",18.44373,-66.02434,https://www.airbnb.com/rooms/44258192
Casa Baraka/Studio/Jungle Setting/Walk2Beach,109,"Vieques, Puerto Rico",18.13762,-65.47102,https://www.airbnb.com/rooms/15031300
Charming 3BR House with AC and Patio,107,"San Juan, Puerto Rico",18.40339,-66.07466,https://www.airbnb.com/rooms/17448776
Boardriders Retreat,120,"San Juan, Puerto Rico",18.45063,-66.04349,https://www.airbnb.com/rooms/28271910
"Vibrant apartment near beach, eats & shops.",120,"San Juan, Puerto Rico",18.45044,-66.06027,https://www.airbnb.com/rooms/10020878
All Natural Zen Private Suite Spacious Shower,122,"San Juan, Puerto Rico",18.4541,-66.08496,https://www.airbnb.com/rooms/2842927
#2 Comfortable living in paradise!,120,"Isabela, Puerto Rico",18.514,-67.094,https://www.airbnb.com/rooms/13734219
Lux Apt walking distance from beach! | Remote Work,119,"San Juan, Puerto Rico",18.451,-66.053,https://www.airbnb.com/rooms/31513820
Luxury El Yunque ocean view above Wyndham Rio Mar.,118,"Río Grande, Puerto Rico",18.38405,-65.76924,https://www.airbnb.com/rooms/52397732
"Rainforest Studio #3 Pool, Tropical Garden, Views",120,"Canóvanas, Puerto Rico",18.323,-65.872,https://www.airbnb.com/rooms/41798322
Ocean Park | Steps to Beach | Apt 1,77,"San Juan, Puerto Rico",18.454,-66.057,https://www.airbnb.com/rooms/17110089
"Great Vibe Apt @Condado! Safe, Cozy & Clean",77,"San Juan, Puerto Rico",18.45739,-66.07743,https://www.airbnb.com/rooms/17991819
"Favorite Place, apt-1C, 2 a/c, TV, WF, 1 Park",65,"San Juan, Puerto Rico",18.45124,-66.06338,https://www.airbnb.com/rooms/30692424
Casa Atlantica Studio Beach Loft 3,64,"San Juan, Puerto Rico",18.4537,-66.05776,https://www.airbnb.com/rooms/24107136
Top floor light filled home 2 blocks to the beach,154,"San Juan, Puerto Rico",18.45258,-66.0511,https://www.airbnb.com/rooms/54130069
Rincon Surf Club Unit 2: OCEAN VIEW w/ POOL,150,"Rincon, Puerto Rico",18.363,-67.264,https://www.airbnb.com/rooms/34251923
Aquarella Beach Front,150,"Luquillo, Puerto Rico",18.37913,-65.71667,https://www.airbnb.com/rooms/51246172
Rincon Wave View - Steps from the Beach!!!,150,"Rincón, Puerto Rico",18.34,-67.255,https://www.airbnb.com/rooms/25317038
"Beautiful  beach apartment in Rio Grande, P.R.",151,"Río Grande, Puerto Rico",18.39752,-65.77079,https://www.airbnb.com/rooms/30713397
BEAUTIFUL BEACHFRONT Garden Apt!,150,"Río Grande, Puerto Rico",18.398,-65.77,https://www.airbnb.com/rooms/14838140
Casa Luna (Room 2),149,"San Juan, Puerto Rico",18.466,-66.104,https://www.airbnb.com/rooms/41262496
Old San Juan Local Apartment,150,"San Juan, Puerto Rico",18.46784,-66.11545,https://www.airbnb.com/rooms/18052846
Comfort Convenience 10 steps from OceanPark Beach!,152,"San Juan, Puerto Rico",18.454,-66.055,https://www.airbnb.com/rooms/14574079
Tropical Studio w/ Beach Access in Isla Verde,149,"Carolina, Puerto Rico",18.444,-66.017,https://www.airbnb.com/rooms/40617902
Luquillo Beachfront Paradiso 2 BR/2 Baths,148,"Luquillo, Puerto Rico",18.383,-65.721,https://www.airbnb.com/rooms/42200727
Beachfront Escape @ Malibu,151,"Loíza, Puerto Rico",18.434,-65.856,https://www.airbnb.com/rooms/26084292
Cool 1 bedroom at a Tripper's Inn D,150,"San Juan, Puerto Rico",18.45136,-66.05521,https://www.airbnb.com/rooms/5315729
Ocean Front Sunset Paradise | Beach View & Balcony,150,"Aguadilla, Puerto Rico",18.45438,-67.1617,https://www.airbnb.com/rooms/17052102
◤ GLASS COVERED TINY HOUSE 「DREAMCATCHER by DW」◢,149,"San Juan, Puerto Rico",18.453,-66.053,https://www.airbnb.com/rooms/673876
Rompeolas Beach House (beachfront apartment),150,"Aguadilla, Puerto Rico",18.4394,-67.15728,https://www.airbnb.com/rooms/20708602
Harry & Maddie’s Beach Getaway,150,"Luquillo, Puerto Rico",18.37955,-65.72142,https://www.airbnb.com/rooms/53276837
"Gorgeous apartment, steps away from the beach",150,"Rincón, Puerto Rico",18.329,-67.25078,https://www.airbnb.com/rooms/13844524
Caleta San Juan 55. Old San Juan,150,"San Juan, Puerto Rico",18.465,-66.119,https://www.airbnb.com/rooms/17530473
Sunset Buyé,149,"Cabo Rojo, Puerto Rico",18.04824,-67.19414,https://www.airbnb.com/rooms/52383145
Casa Flor de Canario #1,89,"Isabela, Puerto Rico",18.45051,-67.03196,https://www.airbnb.com/rooms/37797962
"""Brisas del Mar"" Steps to the Beach Luxury Villa",153,"Dorado, Puerto Rico",18.47275,-66.27938,https://www.airbnb.com/rooms/52420629
"King bed-Walk to beach/downtown Rincon, CASA COSTA",153,"Rincon, Puerto Rico",18.3436,-67.25656,https://www.airbnb.com/rooms/38903929
Charming Rainforest Retreat with an Ocean View,150,"Luquillo, Puerto Rico",18.36655,-65.71139,https://www.airbnb.com/rooms/27572281
Avocado Cozy Apartment in Placita de Santurce,88,"San Juan, Puerto Rico",18.451,-66.073,https://www.airbnb.com/rooms/41751724
"Ocean view, Dorado- Kikita Beach Apartments",148,"Dorado, Puerto Rico",18.47691,-66.26609,https://www.airbnb.com/rooms/28708716
"#4 Apt 2BR-2BA - Jobos, Montones, Shacks",152,"Isabela, Puerto Rico",18.513,-67.087,https://www.airbnb.com/rooms/6569235
Beach Front,150,"Condado, Puerto Rico",18.45602,-66.06332,https://www.airbnb.com/rooms/48035754
Beautiful Sunrises at FajardoBay.com!,150,"Fajardo, Puerto Rico",18.359,-65.624,https://www.airbnb.com/rooms/47987419
Unit 5 - Brisas de Jacinto Complex at Jobos Beach,150,"Isabela, Puerto Rico",18.5152,-67.07544,https://www.airbnb.com/rooms/50132081
Beach Front Modern Studio next to  Resort,150,"Humacao, Puerto Rico",18.08769,-65.79345,https://www.airbnb.com/rooms/31563005
Coastal Boho: Walk to Beach & Close to Airport #5,89,"Carolina, Puerto Rico",18.44185,-66.02745,https://www.airbnb.com/rooms/48381399
Marina Luxury Rooms,89,"Fajardo, Puerto Rico",18.33464,-65.63727,https://www.airbnb.com/rooms/53604421
"City view, 1 King bed, 2 guests, access to rooftop",90,"San Juan, Puerto Rico",18.45483,-66.08549,https://www.airbnb.com/rooms/53880277
"Rincon Bay Villas, Rincon PR",150,"Rincon, Puerto Rico",18.34568,-67.25777,https://www.airbnb.com/rooms/28558393
“The West Studio” Vive la experiencia!!!,89,"Rincón, Puerto Rico",18.32728,-67.24546,https://www.airbnb.com/rooms/46948344
R Casa Unit 1 at Steps Beach,150,"Rincón, Puerto Rico",18.348,-67.26,https://www.airbnb.com/rooms/23646822
Nordwind Small House - Casa con Energía Solar,78,"Arecibo, Puerto Rico",18.45918,-66.73241,https://www.airbnb.com/rooms/38779834
"Casa Isla Bonita: Crashboat Beach/Washer,Dryer/AC",77,"Aguadilla, Puerto Rico",18.46156,-67.16004,https://www.airbnb.com/rooms/49996497
The Base Lofts 1,79,"Aguadilla, Puerto Rico",18.492,-67.119,https://www.airbnb.com/rooms/35003689
Rincon Surf Club Unit 5: 2 Bedroom With POOL,150,"Rincón, Puerto Rico",18.363,-67.264,https://www.airbnb.com/rooms/49728349
Playuela's Waves Apartments #1,80,"Aguadilla, Puerto Rico",18.465,-67.159,https://www.airbnb.com/rooms/47519331
"1BR Great Bathroom A/C +Pool, Safe Neighborhood",79,"San Juan, Puerto Rico",18.42271,-66.05301,https://www.airbnb.com/rooms/48076067
Cozy apartment in the heart of Rincon,154,"Rincón, Puerto Rico",18.34243,-67.25403,https://www.airbnb.com/rooms/48308314
Rainforest and Beach Apartment,150,"Río Grande, Puerto Rico",18.3977,-65.76923,https://www.airbnb.com/rooms/53600792
Next to the Ferry & Airport in Ceiba (Apt-3),80,"Ceiba, Puerto Rico",18.27063,-65.63919,https://www.airbnb.com/rooms/39206750
Beautiful a beach front cabin  in Condado del Mar,77,"San Juan, Puerto Rico",18.45671,-66.06688,https://www.airbnb.com/rooms/6098869
#5 Spacious 1BR near Jobos Beach - 3 min Drive.,79,"Isabela, Puerto Rico",18.5012,-67.06343,https://www.airbnb.com/rooms/53941915
Comfortable APT near Ocean Park Beach,79,"San Juan, Puerto Rico",18.45,-66.055,https://www.airbnb.com/rooms/48510395
Nice studio about 1 mile to San Juan airport.,79,"Carolina, Puerto Rico",18.42863,-66.00698,https://www.airbnb.com/rooms/47954529
Penthouse Beach Apartment with spectacular view,150,"Luquillo, Puerto Rico",18.38923,-65.72041,https://www.airbnb.com/rooms/51127298
The Red Casita @ Lions Gate Rincon Villas,150,"Puntas, Rincón, Puerto Rico",18.362,-67.251,https://www.airbnb.com/rooms/33186154
Breezy Condo w/ Ocean View Balcony: Walk to Beach!,153,"Rincon, PR, Puerto Rico",18.34,-67.255,https://www.airbnb.com/rooms/35192952
El Farolito Studio,150,"San Juan, Puerto Rico",18.46638,-66.11512,https://www.airbnb.com/rooms/45202779
OASIS VILLA AT AQUARIUS,151,"Dorado, Puerto Rico",18.47826,-66.27376,https://www.airbnb.com/rooms/49923817
"Casaola, un estudio amueblado para dos personas",78,"Aguadilla, Puerto Rico",18.43468,-67.15385,https://www.airbnb.com/rooms/47426226
✨⭐️Casa Laura: Urban Escape,80,"Guaynabo, Puerto Rico",18.38952,-66.12025,https://www.airbnb.com/rooms/47747940
"Les Guest House Apartment 1, 1st Floor with Pool",149,"Rincón, Puerto Rico",18.34091,-67.25081,https://www.airbnb.com/rooms/48051872
Casita Cucubano,80,"Barranquitas, Puerto Rico",18.19485,-66.33809,https://www.airbnb.com/rooms/40765852
Oreanda - Casita Verde,150,"Vieques, Puerto Rico",18.10378,-65.49081,https://www.airbnb.com/rooms/958082
Sunset Beach Villa,133,"Dorado, Puerto Rico",18.47571,-66.27569,https://www.airbnb.com/rooms/43858965
